Index,Nuc Coords,Soma Coords,Cell Type (deprecated),611 Proofreader,Proofreader 2,Status,AIS annotated?,Final Link,Final NucID,Final SegID,Directionality,Proofreading Notes,Status (Julia),Notes (Julia),Cell Class,Cell Typer Name,Cell Type,Reliability Human Label,Other Type,EyeWire1 type (for RGCs) human label,Reliability EyeWire1 human label,Labeling Notes,Machine label,Confidence machine label,Machine soma location,Additional Notes,Index OK?,Index for sanity check,Updated Nuc ID (Sept 2),Updated Seg ID (Sept 2),Cell Requires Review (DO NOT use Updated IDs for those cells),Review complete,Review notes,Cutoff Severity for Status=Complete (cut off) cells                          (%Hits Edge & Can't Fix Annotations in Proofreading link)
C176,"16074.0,44994.0,246.0","16076, 45068, 335",Unknown,Mark Lester,,Complete,AC,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5217143999168512,720575940550784328,720575940566542342,,,,,AC,,Midnight,,,,,,Midnight,0.87,GCL,,ok,C176,720575940550784328,720575940550064736,FALSE,,,
C178,"20010.0,45623.0,159.0","19985, 45846, 84",Unknown,Marinie,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4594135689330688,720575940550916652,720575940566469594,,,,,AC,,Wide-field ON non-spiny sparse,,,,,,Wide-field ON non-spiny sparse,0.58,GCL,,ok,C178,720575940550916652,720575940566469594,FALSE,,,
C179,"26121.0,43777.0,286.0","26339, 44588, 330",,Prince,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5138823978680320,720575940550927927,720575940551520115,,,,,RGC,,,,,,,,81,0.49,GCL,,ok,C179,720575940550927927,720575940564862237,TRUE,No,,
C180,"27263.0,42142.0,174.0","27249, 41881, 354",,Prince,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5582153187328000,720575940550937391,720575940566102689,,Wide-field cell,,,AC,,Wide-field ON non-spiny sparse,,,,,,Wide-field ON non-spiny sparse,0.65,GCL,,ok,C180,720575940550937391,720575940566102689,FALSE,,,
C182,"26039.0,42995.0,282.0","25897, 42845, 216",ON-SAC,Nseraf,Romelita,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5303631822716928,720575940551045189,720575940563709777,,,Correct,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C182,720575940551045189,720575940563709777,FALSE,,,
C183,"32494.0,56459.0,285.0","32564, 56534, 365",,Glenda,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6330260657274880,720575940551111205,720575940555589698,,,,,AC,,Separate dendrites and axons,,,,,,Separate dendrites and axons,0.46,GCL,,ok,C183,720575940551111205,720575940557073350,FALSE,,,
C184,"30193.0,54034.0,250.0","30314, 53978, 327",,Glenda,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6190526396104704,720575940551114509,720575940553385635,,,,,RGC,,,,,,,,5so,0.52,GCL,,ok,C184,720575940551114509,720575940564618397,FALSE,,,
C185,"20908.0,46148.0,186.0","20818, 45970, 244",,Christine ,,Complete,AC,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6144561572216832,720575940551164356,720575940560831251,,,,,AC,,A1,,,,,Incomplete,A1,0.36,GCL,,ok,C185,720575940551164356,720575940560831251,FALSE,,,
C186,"15476.0,45111.0,243.0","15369, 45165, 297",,Christine ,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4999006368301056,720575940551171400,720575940536738227,,,,,RGC,,,,,,,,82,0.41,GCL,,ok,C186,720575940551171400,720575940536738227,FALSE,,,
C187,"23688.0,45620.0,165.0","23777, 45540, 220",Unknown,Charm,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5746870233071616,720575940551213797,720575940558518573,,,,,,,,,,,,,,,,,ok,C187,720575940551213797,720575940578040873,FALSE,,,
C188,"27399.0,48392.0,190.0","27418, 48182, 234",SAC,Charm,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5884395807309824,720575940551238829,720575940560858062,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C188,720575940558324103,720575940560858062,FALSE,,,
C189,"22262, 46242, 187","22117, 46300, 234",Unknown,Althea Lou,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6554203070660608,720575940551259285,720575940548018054,,,,,RGC,,,,,,,,1no,0.91,GCL,,ok,C189,720575940551259285,720575940559911003,FALSE,,,
C190,"21840.0,45861.0,118.0","21792, 46032, 44",SAC,Althea Lou,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6298739489636352,720575940551352772,720575940555811048,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C190,720575940551352772,720575940555811048,FALSE,,,
C191,"27940.0,45868.0,248.0","28106, 45834, 308",Unknown,Jeanity,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4667359513018368,720575940551377069,720575940557616100,,,,,AC,,Medium-field Mid-IPL varicose,,,,,,Medium-field Mid-IPL smooth,0.67,GCL,,ok,C191,720575940551377069,720575940557616100,FALSE,,,
C193,"17745, 46728, 139","18021, 47016, 164",,Sherwin,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5609619436077056,720575940551449126,720575940562709408,,,,,RGC,,,,,,,,9n,0.4,GCL,,ok,C193,720575940551449126,720575940576722362,FALSE,,,
C194,"18503.0,47175.0,64.0",,Glia,Sherwin,,Can't Complete,N/A,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4561976316395520,,720575940573714992,,,,,Glia,,,,,,,,,,,,ok,C194,720575940551496486,,FALSE,,,
C196,"21489.0,46527.0,135.0","21534, 46595, 141",Unknown,Juliane,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4527487007588352,720575940551552708,720575940552281557,,,,,AC,,A1,,,,,,A1,0.52,GCL,,ok,C196,720575940551552708,720575940552281557,FALSE,,,
C197,"29955.0,56683.0,232.0","29902, 56408, 262",Unknown,Joseph,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5981059247243264,720575940551575309,720575940567570070,,,,,RGC,,,,,,,,81,0.51,GCL,,ok,C197,720575940551575309,720575940567570070,FALSE,,,
C198,"22356.0,41313.0,99.0",,Glia,Joseph,,Can't Complete,N/A,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5225528580636672,720575940571196436,,,,,,,,,,,,,Just a soma,,,,,ok,C198,720575940571196436,,FALSE,,,
C199,"32308.0,39518.0,279.0","32367, 39566, 372",Unknown,Roden Rey,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6546198862233600,720575940551704973,720575940585426198,,,,,AC,,A1,,,,,,Separate dendrites and axons,0.59,GCL,,ok,C199,720575940551704973,720575940585426198,FALSE,,,
C200,"20162.0,46149.0,167.0","20106, 45942, 237",Unknown,Roden Rey,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5208023954882560,720575940553221670,720575940568080378,,NOT SAC,,,,,,,,,,,,,,,ok,C200,720575940553221670,720575940562074700,FALSE,,,
C201,"26237.0,38560.0,298.0","26232, 38693, 359",,Elison,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5560244559151104,720575940551755541,720575940555545242,,already annotated,,,,,,,,,,,,,,,ok,C201,720575940551755541,720575940550966080,FALSE,,,
C202,"21297.0,48230.0,189.0","21013, 48154, 275",,Elison ,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6506665433104384,720575940551788996,720575940564319965,,already annotated,,,RGC,,,,,,,,7i,0.78,GCL,,ok,C202,720575940570212242,720575940560723134,FALSE,,,
C203,"24629.0,38222.0,213.0","24903, 38263, 295",Unknown,Rhosly,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4773771186536448,720575940551816775,720575940555595330,,,,,RGC,,,,,,,,63,0.75,GCL,,ok,C203,720575940551816775,720575940568497146,FALSE,,,
C204,"19294.0,47984.0,180.0","19310, 47888, 237",Unknown,Rhosly,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6634785146404864,720575940551839704,720575940575401465,,,,,AC,,Medium-field low in IPL transient,,,,,,Medium-field low in IPL transie,0.4,GCL,,ok,C204,720575940551839704,720575940575401465,FALSE,,,
C205,"19307.0,48397.0,65.0","19211, 48307, 14",Unknown,Celso,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4515155166625792,720575940551857880,720575940540452216,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C205,720575940551857880,720575940540452216,FALSE,,,
C206,"24398.0,37810.0,177.0","24468, 37704, 289",Unknown,Celso,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5373256312815616,720575940551869767,720575940540856696,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C206,720575940551869767,720575940540856696,FALSE,,,
C207,"19635.0,48566.0,164.0","19644, 48644, 318",Unknown,April Grace,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5243208326971392,720575940551926232,720575940549979990,,,,,RGC,,,,,,,,5so,0.8,GCL,,ok,C207,720575940551926232,720575940569996809,FALSE,,,
C208,"29831.0,49482.0,255.0","29662, 49521, 190",Unknown,April Grace,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5052991338971136,720575940552042383,720575940557291790,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C208,720575940552042383,720575940557291790,FALSE,,,
C209,"25519.0,53831.0,201.0","25566, 54013, 126",Unknown,Marinie,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6615579847819264,720575940552077019,720575940554314010,,,,,RGC,,,,,,,,6t,0.46,GCL,,ok,C209,720575940552077019,720575940563626295,FALSE,,,
C210,"21833.0,50695.0,57.0","21785, 50752, 12",SAC,Marinie,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6364463897772032,720575940552173169,720575940561182443,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C210,720575940552173169,720575940561182443,FALSE,,,
C211,"22931.0,43450.0,219.0","22887, 43313, 276",,Clerk,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4687179394580480,720575940552218361,720575940567467851,,,,,AC,,Medium-field deep in IPL sustained,,,,,,Medium-field low in IPL transie,0.35,GCL,,ok,C211,720575940552218361,720575940567467851,FALSE,,,
C213,"15668.0,48425.0,218.0","15836, 48035, 219",Unknown,Romelita,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5363547002372096,720575940552343850,720575940553224486,,,,,RGC,,,,,,,,1wt,0.6,GCL,,ok,C213,720575940552343850,720575940568531789,FALSE,,,
C215,"18942.0,48575.0,176.0","19001, 48949, 130",Unknown,Joseph,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6405618375065600,720575940552369350,720575940565419923,,,,,RGC,,,,,,,,37,0.83,GCL,,ok,C215,720575940552369350,720575940570846513,FALSE,,,
C216,"27004.0,43466.0,262.0","27090, 43602, 250",Unknown,Joseph,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6184589493010432,720575940552372574,720575940577059844,,,,,RGC,,,,,,,,6sn,0.54,GCL,,ok,C216,720575940536803251,720575940564048887,FALSE,,,
C217,"32163, 38301, 500","32015, 38169, 469",Unknown,Baby Jane,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5842511420456960,720575940552430972,720575940553009047,,,,,RGC,,,,,,,,5ti,0.5,GCL,,ok,C217,720575940552430972,720575940578044626,FALSE,,,
C218,"31500.0,52737.0,273.0","31411, 52751, 330",Unknown,Baby Jane,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6219033570443264,720575940552468623,720575940562145612,,,,,AC,,nNOS-2,,nNOS-2,,,,Wide-field mid IPL,0.77,GCL,,ok,C218,720575940552468623,720575940562145612,FALSE,,,
C219,"23155, 42421, 208","23088, 42558, 280",Unknown,Rey Mark,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6195652305354752,720575940552477478,720575940567798023,,,,,AC,,Medium-field low in IPL transient,,,,,Or sus?,Medium-field low in IPL transie,0.38,GCL,,ok,C219,720575940552477478,720575940570512351,FALSE,,,
C220,"24093.0,48183.0,210.0","24187, 48473, 121",SAC,Rey Mark,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6615890746408960,720575940552498628,720575940560936398,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C220,720575940552498628,720575940560936398,FALSE,,,
C221,"15774.0,51650.0,243.0","15627, 51730, 340",,Enriq,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4675739883405312,720575940552690894,720575940556791135,,,,,RGC,,,,,,,,37,0.83,GCL,,ok,C221,720575940552690894,720575940556791135,FALSE,,,
C222,"22519.0,47385.0,119.0","22515, 46956, 208",,Enriq,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6348240631889920,720575940552722726,720575940557253848,,,,,RGC,,,,,,,,4on,0.63,GCL,,ok,C222,720575940552722726,720575940581794247,FALSE,,,
C223,"22601.0,46748.0,131.0","22685, 46536, 218",Unknown,Cj,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4731118000537600,720575940552738342,720575940562552915,,,,,RGC,,,,,,,,63,0.79,GCL,,ok,C223,720575940552738342,720575940562552915,FALSE,,,
C225,"22966.0,50958.0,89.0","22958, 50689, 166",SAC,Sherwin,,Complete,AC,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5223486374019072,720575940552783751,720575940567642353,,,,,AC,,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,C225,720575940552783751,720575940567642353,FALSE,,,
C226,"23644.0,51007.0,109.0","23881, 51152, 128",Unknown,Sherwin,,Complete,AC,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5917494117138432,720575940552791431,720575940557479768,,,,,RGC,,,,,,,,82,0.7,GCL,,ok,C226,720575940552791431,720575940562308094,FALSE,,,
C227,"17567.0,53716.0,253.0","17537, 53934, 451",,Prince,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5953816789778432,720575940552791697,720575940555561626,,,,,RGC,,,,,,,,1wt,0.6,GCL,,ok,C227,720575940552791697,720575940560654544,FALSE,,,
C228,"27131.0,54468.0,229.0","26744, 54332, 315",,Prince,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4704912828006400,720575940552821723,720575940565179312,,,,,RGC,,,,,,,,73,0.66,GCL,,ok,C228,720575940552821723,720575940568061703,FALSE,,,
C229,"27659, 53777, 270","27898, 53969, 161",Unknown,Althea Lou,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6318858810949632,720575940571228436,720575940565090434,,,,,AC,,A1,,,,,,A1,0.71,GCL,,ok,C229,720575940552864987,720575940565090434,TRUE,No,,
C230,"27609, 56002, 299","27580, 56338, 203",Unknown,Althea Lou,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5625717929803776,720575940552895963,720575940555410920,,,,,RGC,,,,,,,,27,0.55,GCL,,ok,C230,720575940552895963,720575940555410920,FALSE,,,
C231,"23993.0,47474.0,245.0","24057, 47534, 303",Unknown,Mark Lester,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4858891331436544,720575940552975278,720575940567690250,,,,,RGC,,,,,,,,5ti,0.54,GCL,,ok,C231,720575940552975278,720575940578062290,FALSE,,,
C232,"29587.0,53979.0,273.0","29516, 53647, 342",Unknown,Mark Lester,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5276488820588544,720575940553158732,720575940564844964,,,,,RGC,,,,,,,,37,0.83,GCL,,ok,C232,720575940553158732,720575940575264189,FALSE,,,
C233,"25147.0,54364.0,239.0","25208, 54056, 260",Unknown,Romelita,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6015731746471936,720575940553199755,720575940559680133,,,,,AC,,Separate dendrites and axons,,SAD,,,,Separate dendrites and axons,0.48,GCL,,ok,C233,720575940553199755,720575940559680133,FALSE,,,
C235,"33833.0,42433.0,449.0","33852, 42399, 483",Unknown,Charm,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4769473115455488,720575940553263240,720575940563313392,,,,,AC,,Medium-field Mid-IPL varicose,,,,,,Medium-field Mid-IPL smooth,0.66,GCL,,ok,C235,720575940553263240,720575940563313392,FALSE,,,
C236,"22953.0,37996.0,208.0","22936, 37983, 257",Unknown,Charm,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5762177815281664,720575940553270113,720575940546035340,,,,,AC,,Medium-field low in IPL transient,,CRH-2,,,,Medium-field low in IPL transie,0.34,GCL,,ok,C236,720575940553270113,720575940546035340,FALSE,,,
C237,"22718.0,56006.0,169.0","22793, 55903, 100",,Glenda,,Complete,,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6173240411029504,720575940553286535,720575940556647296,,,,,RGC,,,,,,,,9n,0.45,GCL,,ok,C237,720575940553286535,720575940555258306,FALSE,,,
C239,"16488.0,51510.0,235.0","16209, 51435, 291",Unknown,Baby Jane,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4786524085288960,720575940553331519,720575940557942565,,,,,RGC,,,,,,,,5so,0.71,GCL,,ok,C239,720575940553331519,720575940557942565,FALSE,,,
C240,"16635.0,52513.0,274.0","16366, 52666, 336",Unknown,Baby Jane,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5694389809577984,720575940553339199,720575940570056201,,,,,AC,,Dorsal-pointing neurites low in IPL,,Dorsal-pointing low in IPL,,,,Dorsal-pointing neurites low in,0.33,GCL,,ok,C240,720575940553339199,720575940570056201,FALSE,,,
C243,"33388.0,41984.0,330.0","33341, 41939, 406",SAC,Jeanity,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5046090937139200,720575940553534088,720575940580219245,,,,,AC,,Wide-field ON non-spiny dense,,,,,"Stratifies low in IPL, but asymmetric",ON SAC,0.97,GCL,,ok,C243,720575940553534088,720575940573113068,FALSE,,,
C244,"20629.0,41375.0,173.0","20589, 40958, 305",Unknown,Jeanity,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5493755982381056,720575940553603655,720575940557241316,,,,,RGC,,,,,,,,1wt,0.27,GCL,,ok,C244,720575940567505846,720575940563892193,FALSE,,,
C245,"25668.0,56331.0,246.0","25681, 56366, 330",Unknown,Roden Rey,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5977791834095616,720575940553634955,720575940570717995,,,,,AC,,Wide-field ON spiny spikes,,,,,Does not bistratify like an A1,Separate dendrites and axons,0.32,GCL,,ok,C245,720575940553634955,720575940570717995,FALSE,,,
C246,"23651.0,48553.0,227.0","23476, 48476, 285",Unknown,Roden Rey,,Complete,N/A,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4845141798944768,720575940553680815,720575940551118763,,,,,RGC,,,,,,,,2aw,0.42,GCL,,ok,C246,720575940553680815,720575940575274429,FALSE,,,
